"","Org.nr","kommune","komnr","time","grpoeng","eleverN","j_eleverN","j_grpoeng","g_eleverN","g_grpoeng","enhetsnivå","nasjonalkode","fylkeskode","nasjonalt","fylke","Navn","grpst2","klasseN","antmenn","antkvinner","sumoppfyller","sumikkeoppfyller","mennandel","oppfyllerandel","primær_andel","andel_syss","pop","innflytting","engelsk","lesing","regning","utd","utflytting","videregående","Adresse","lon","lat"
"7146",979125917,"OSLO",301,2011,39.9,111,45,42.2,66,38.3,4,"I",3,"Hele landet","Oslo","Groruddalen skole",22.4,27,12,22,2493,293,0.352941176470588,0.894831299353912,0.747822158733647,69.7,599230,46958,NA,NA,NA,29.2,38633,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7147",979125917,"OSLO",301,2017,42,101,46,41,55,42.8,4,"I",3,"Hele landet","Oslo","Groruddalen skole",20.5,26,14,17,2565,0,0.451612903225806,1,0.731944385749905,68.2,666759,43866,51,49,49,NA,42762,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7148",979125917,"OSLO",301,2009,38.6,120,57,39.9,63,37.5,4,"I",3,"Hele landet","Oslo","Groruddalen skole",25.6,27.08,12,17,2275,87,0.413793103448276,0.963166807790009,0.724609862372114,70,575475,38784,NA,NA,NA,28.8,33197,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7149",979125917,"OSLO",301,2012,38.1,101,44,39.5,57,37,4,"I",3,"Hele landet","Oslo","Groruddalen skole",21.5,26.92,16,22,3032,70,0.421052631578947,0.977433913604126,0.782663948372487,69.3,613285,45372,NA,NA,NA,29.5,40292,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7150",979125917,"OSLO",301,2008,36.1,96,46,39.6,50,32.8,4,"I",3,"Hele landet","Oslo","Groruddalen skole",25.3,23.62,13,15,2329,0,0.464285714285714,1,0.695087602043252,71.8,560484,40764,NA,NA,NA,28.5,31032,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7151",979125917,"OSLO",301,2014,40.6,114,60,43.3,54,37.7,4,"I",3,"Hele landet","Oslo","Groruddalen skole",19.1,28.58,16,23,3334,0,0.41025641025641,1,0.849193885342977,69.6,634463,45363,NA,NA,NA,29.7,38174,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7152",979125917,"OSLO",301,2013,41.5,111,44,44.4,67,39.5,4,"I",3,"Hele landet","Oslo","Groruddalen skole",18.1,29.25,20,22,3312,96,0.476190476190476,0.971830985915493,0.825741159521265,69.4,623966,45640,NA,NA,NA,29.9,40736,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7153",979125917,"OSLO",301,2007,35.8,86,43,37.9,43,33.8,4,"I",3,"Hele landet","Oslo","Groruddalen skole",22.8,26.91,8,20,2320,0,0.285714285714286,1,NA,NA,548617,39963,NA,NA,NA,28.2,32922,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7154",979125917,"OSLO",301,2015,40.6,106,46,43.3,60,38.6,4,"I",3,"Hele landet","Oslo","Groruddalen skole",14.1,26.5,16,22,3180,50,0.421052631578947,0.984520123839009,0.761427960890688,67.6,647676,46660,52,50,50,29.7,41733,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7155",979125917,"OSLO",301,2016,42.6,97,41,44.9,56,40.9,4,"I",3,"Hele landet","Oslo","Groruddalen skole",18,26.33,14,17,2686,0,0.451612903225806,1,0.647421781814845,67.6,658390,43648,52,49,49,30,41247,1,"Vestbyveien 13 0976 OSLO",10.8885225,59.955249
"7156",979126352,"OSLO",301,2008,40.1,64,35,41.6,29,38.3,4,"I",3,"Hele landet","Oslo","Skullerud skole",24.2,23.8,14,15,1959,168,0.482758620689655,0.921015514809591,0.695087602043252,71.8,560484,40764,NA,NA,NA,28.5,31032,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7157",979126352,"OSLO",301,2017,42,87,43,42.9,44,41.1,4,"I",3,"Hele landet","Oslo","Skullerud skole",20.1,26.42,15,30,3273,362,0.333333333333333,0.90041265474553,0.731944385749905,68.2,666759,43866,49,49,50,NA,42762,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7158",979126352,"OSLO",301,2009,40.6,64,27,42.9,37,38.8,4,"I",3,"Hele landet","Oslo","Skullerud skole",23.6,25.5,8,21,2426,0,0.275862068965517,1,0.724609862372114,70,575475,38784,NA,NA,NA,28.8,33197,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7159",979126352,"OSLO",301,2007,41.1,82,43,43.6,39,38.3,4,"I",3,"Hele landet","Oslo","Skullerud skole",27.4,22.7,11,12,1842,0,0.478260869565217,1,NA,NA,548617,39963,NA,NA,NA,28.2,32922,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7160",979126352,"OSLO",301,2010,40.1,94,38,40.7,56,39.7,4,"I",3,"Hele landet","Oslo","Skullerud skole",22.7,24,9,23,2354,0,0.28125,1,0.764515397409405,69.5,586860,43241,NA,NA,NA,29,36706,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7161",979126352,"OSLO",301,2014,36.5,97,52,40.2,45,32.2,4,"I",3,"Hele landet","Oslo","Skullerud skole",21.6,24.67,11,25,2826,110,0.305555555555556,0.962534059945504,0.849193885342977,69.6,634463,45363,NA,NA,NA,29.7,38174,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7162",979126352,"OSLO",301,2015,37.8,91,45,35.4,46,40.2,4,"I",3,"Hele landet","Oslo","Skullerud skole",19.6,26.55,16,24,3102,100,0.4,0.968769519050593,0.761427960890688,67.6,647676,46660,50,50,49,29.7,41733,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7163",979126352,"OSLO",301,2012,41,79,42,43.1,37,38.7,4,"I",3,"Hele landet","Oslo","Skullerud skole",17.2,24,11,14,2624,12,0.44,0.995447647951442,0.782663948372487,69.3,613285,45372,NA,NA,NA,29.5,40292,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7164",979126352,"OSLO",301,2016,40.8,98,44,42.9,54,39,4,"I",3,"Hele landet","Oslo","Skullerud skole",19.3,28,15,28,3643,100,0.348837209302326,0.973283462463265,0.647421781814845,67.6,658390,43648,52,52,50,30,41247,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7165",979126352,"OSLO",301,2013,40.1,77,41,43.5,36,36.3,4,"I",3,"Hele landet","Oslo","Skullerud skole",19.5,24.45,10,20,2648,110,0.333333333333333,0.960116026105874,0.825741159521265,69.4,623966,45640,NA,NA,NA,29.9,40736,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7166",979126352,"OSLO",301,2011,40.6,86,36,44.7,50,37.6,4,"I",3,"Hele landet","Oslo","Skullerud skole",18.6,26.11,5,22,2350,6,0.185185185185185,0.997453310696095,0.747822158733647,69.7,599230,46958,NA,NA,NA,29.2,38633,1,"General Ruges vei 100 0694 OSLO",10.8479662,59.870403
"7167",979126743,"OSLO",301,2008,41,48,20,43.6,28,39.2,4,"I",3,"Hele landet","Oslo","Karlsrud skole",17.7,22,12,52,1551,135,0.1875,0.919928825622776,0.695087602043252,71.8,560484,40764,NA,NA,NA,28.5,31032,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7168",979126743,"OSLO",301,2015,43.8,53,27,44.1,26,43.5,4,"I",3,"Hele landet","Oslo","Karlsrud skole",19.4,23.23,14,43,2346,217,0.245614035087719,0.915333593445181,0.761427960890688,67.6,647676,46660,57,57,56,29.7,41733,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7169",979126743,"OSLO",301,2017,44.1,58,24,43.2,34,44.8,4,"I",3,"Hele landet","Oslo","Karlsrud skole",18.5,24.96,17,37,1995,260,0.314814814814815,0.88470066518847,0.731944385749905,68.2,666759,43866,51,54,52,NA,42762,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7170",979126743,"OSLO",301,2010,41.9,60,32,42.3,28,41.4,4,"I",3,"Hele landet","Oslo","Karlsrud skole",21.8,22.75,12,45,1527,0,0.210526315789474,1,0.764515397409405,69.5,586860,43241,NA,NA,NA,29,36706,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7171",979126743,"OSLO",301,2016,43.3,50,24,44.6,26,42.1,4,"I",3,"Hele landet","Oslo","Karlsrud skole",22.3,22.85,16,37,1960,200,0.30188679245283,0.907407407407407,0.647421781814845,67.6,658390,43648,53,51,52,30,41247,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7172",979126743,"OSLO",301,2012,41.9,60,28,45.2,32,39.1,4,"I",3,"Hele landet","Oslo","Karlsrud skole",17.4,22.84,14,42,2453,197,0.25,0.925660377358491,0.782663948372487,69.3,613285,45372,NA,NA,NA,29.5,40292,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7173",979126743,"OSLO",301,2007,39.4,48,24,41.6,24,37.2,4,"I",3,"Hele landet","Oslo","Karlsrud skole",22.1,23.52,14,44,1405,118,0.241379310344828,0.922521339461589,NA,NA,548617,39963,NA,NA,NA,28.2,32922,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7174",979126743,"OSLO",301,2014,41,58,29,43.9,29,38.2,4,"I",3,"Hele landet","Oslo","Karlsrud skole",22.4,23.44,16,38,2160,94,0.296296296296296,0.95829636202307,0.849193885342977,69.6,634463,45363,NA,NA,NA,29.7,38174,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7175",979126743,"OSLO",301,2013,41.5,47,31,43.2,16,38.1,4,"I",3,"Hele landet","Oslo","Karlsrud skole",24.1,23.75,13,42,2469,94,0.236363636363636,0.96332422941865,0.825741159521265,69.4,623966,45640,NA,NA,NA,29.9,40736,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7176",979126743,"OSLO",301,2009,41.4,62,40,42.7,22,39.2,4,"I",3,"Hele landet","Oslo","Karlsrud skole",21.8,23.43,10,46,1432,0,0.178571428571429,1,0.724609862372114,70,575475,38784,NA,NA,NA,28.8,33197,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7177",979126743,"OSLO",301,2011,41.4,58,25,42.2,33,40.8,4,"I",3,"Hele landet","Oslo","Karlsrud skole",23.7,23.7,12,40,1302,0,0.230769230769231,1,0.747822158733647,69.7,599230,46958,NA,NA,NA,29.2,38633,1,"Cecilie Thoresens vei 8 1153 OSLO",10.8094877,59.8777514
"7178",979127642,"OSLO",301,2015,43.4,180,87,46,93,40.9,4,"I",3,"Hele landet","Oslo","Engebråten skole",22.6,29.06,15,33,3682,0,0.3125,1,0.761427960890688,67.6,647676,46660,57,58,58,29.7,41733,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7179",979127642,"OSLO",301,2014,44.9,263,112,47.5,151,43,4,"I",3,"Hele landet","Oslo","Engebråten skole",22.9,29.25,16,41,4306,0,0.280701754385965,1,0.849193885342977,69.6,634463,45363,NA,NA,NA,29.7,38174,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7180",979127642,"OSLO",301,2010,43.3,232,118,45.1,114,41.5,4,"I",3,"Hele landet","Oslo","Engebråten skole",24.4,29.42,17,45,4765,121,0.274193548387097,0.975235366352845,0.764515397409405,69.5,586860,43241,NA,NA,NA,29,36706,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7181",979127642,"OSLO",301,2007,42.6,181,84,43.6,97,41.7,4,"I",3,"Hele landet","Oslo","Engebråten skole",22.4,27.68,14,38,3991,0,0.269230769230769,1,NA,NA,548617,39963,NA,NA,NA,28.2,32922,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7182",979127642,"OSLO",301,2017,44.9,180,80,45.4,100,44.4,4,"I",3,"Hele landet","Oslo","Engebråten skole",22.9,26.27,17,39,4167,0,0.303571428571429,1,0.731944385749905,68.2,666759,43866,55,58,57,NA,42762,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7183",979127642,"OSLO",301,2008,42.1,222,100,43.7,122,40.9,4,"I",3,"Hele landet","Oslo","Engebråten skole",24.2,28.87,15,42,4307,0,0.263157894736842,1,0.695087602043252,71.8,560484,40764,NA,NA,NA,28.5,31032,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7184",979127642,"OSLO",301,2013,43.3,268,129,45.4,139,41.3,4,"I",3,"Hele landet","Oslo","Engebråten skole",24.5,27.81,18,43,4768,0,0.295081967213115,1,0.825741159521265,69.4,623966,45640,NA,NA,NA,29.9,40736,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7185",979127642,"OSLO",301,2016,45.9,140,70,48.2,70,43.5,4,"I",3,"Hele landet","Oslo","Engebråten skole",22.4,28.28,15,36,3766,0,0.294117647058824,1,0.647421781814845,67.6,658390,43648,57,59,57,30,41247,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7186",979127642,"OSLO",301,2011,43.7,233,114,45,119,42.3,4,"I",3,"Hele landet","Oslo","Engebråten skole",25.1,28.88,18,46,4851,75,0.28125,0.984774665042631,0.747822158733647,69.7,599230,46958,NA,NA,NA,29.2,38633,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7187",979127642,"OSLO",301,2009,42.7,207,103,43.3,104,42.1,4,"I",3,"Hele landet","Oslo","Engebråten skole",24.5,29.52,20,37,4562,0,0.350877192982456,1,0.724609862372114,70,575475,38784,NA,NA,NA,28.8,33197,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7188",979127642,"OSLO",301,2012,43.1,237,117,44.5,120,41.7,4,"I",3,"Hele landet","Oslo","Engebråten skole",25.3,28.93,18,47,4979,0,0.276923076923077,1,0.782663948372487,69.3,613285,45372,NA,NA,NA,29.5,40292,1,"Kapellveien 120 0493 OSLO",10.775631,59.9597503
"7189",979150229,"TIME",1121,2013,41.2,33,17,44.3,16,38,4,"I",11,"Hele landet","Rogaland","Lye ungdomsskule",19.9,20,7,8,985,6,0.466666666666667,0.993945509586276,11.8708240534521,77.1,17437,1300,NA,NA,NA,21.6,1008,1,"Kvartsvegen 5A 4347 LYE",5.7349173,58.7330732
"7190",979150229,"TIME",1121,2009,37.3,57,25,38.8,32,36,4,"I",11,"Hele landet","Rogaland","Lye ungdomsskule",17.5,20,10,11,1401,25,0.476190476190476,0.982468443197756,11.6635514018692,76.9,15836,940,NA,NA,NA,20.5,855,1,"Kvartsvegen 5A 4347 LYE",5.7349173,58.7330732
"7191",979150229,"TIME",1121,2007,39.4,69,35,41.9,34,36.9,4,"I",11,"Hele landet","Rogaland","Lye ungdomsskule",20.7,22.75,8,15,1601,0,0.347826086956522,1,NA,NA,15048,1021,NA,NA,NA,19.8,758,1,"Kvartsvegen 5A 4347 LYE",5.7349173,58.7330732
"7192",979170238,"MOSS",104,2010,37.3,100,34,39.4,66,36.2,4,"I",1,"Hele landet","Østfold","Verket skole",22.2,23.92,17,33,1893,0,0.34,1,1.10672494008177,63.3,30030,2040,NA,NA,NA,19.4,1828,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7193",979170238,"MOSS",104,2011,38.2,87,40,40.6,47,36,4,"I",1,"Hele landet","Østfold","Verket skole",19.9,23.77,17,34,1928,0,0.333333333333333,1,0.896518173604837,62.9,30265,2183,NA,NA,NA,19.8,1799,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7194",979170238,"MOSS",104,2017,40,90,50,42.9,40,36.2,4,"I",1,"Hele landet","Østfold","Verket skole",17,25.7,13,35,2522,0,0.270833333333333,1,0.827357970215113,59.8,32407,2394,50,47,48,NA,2189,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7195",979170238,"MOSS",104,2008,37.2,74,33,40.8,41,34.4,4,"I",1,"Hele landet","Østfold","Verket skole",24.1,22.92,16,40,1573,43,0.285714285714286,0.973391089108911,0.954932673811487,66.6,29073,2094,NA,NA,NA,19.1,1610,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7196",979170238,"MOSS",104,2016,38.6,90,37,39.9,53,37.6,4,"I",1,"Hele landet","Østfold","Verket skole",19.9,25.26,14,33,2238,82,0.297872340425532,0.964655172413793,0.885572833135765,59.4,32182,2392,49,48,49,21.6,2117,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7197",979170238,"MOSS",104,2009,37.3,79,40,36.6,39,38.1,4,"I",1,"Hele landet","Østfold","Verket skole",22.6,23.54,16,31,1830,0,0.340425531914894,1,1.09067579127459,63.5,29588,2051,NA,NA,NA,19.2,1684,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7198",979170238,"MOSS",104,2012,37.3,99,53,39.1,46,35.1,4,"I",1,"Hele landet","Østfold","Verket skole",21.9,23.41,18,29,2011,0,0.382978723404255,1,0.814422943060003,62.2,30723,2192,NA,NA,NA,20.2,1941,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7199",979170238,"MOSS",104,2015,39.8,102,56,42.8,46,36.2,4,"I",1,"Hele landet","Østfold","Verket skole",29.1,24.88,14,35,2545,0,0.285714285714286,1,0.874162848078957,59.1,31802,2463,47,50,47,21.2,2110,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7200",979170238,"MOSS",104,2013,38.8,91,46,41.9,45,35.7,4,"I",1,"Hele landet","Østfold","Verket skole",19.9,24.28,18,45,2277,0,0.285714285714286,1,0.851093274287296,61.9,30988,2321,NA,NA,NA,20.5,2005,1,"Osloveien 25 1534 MOSS",10.6793699,59.4440974
"7201",979276028,"BERGEN",1201,2017,40.8,85,36,41,49,40.7,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",21.9,26.25,14,34,1917,0,0.291666666666667,1,4.46613753123878,66.8,278556,13190,52,53,53,NA,13231,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7202",979276028,"BERGEN",1201,2015,43.9,100,39,48.5,61,40.9,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",22.1,25.4,12,38,2109,0,0.24,1,5.04582409460458,67.2,275112,13893,49,49,51,26.7,13170,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7203",979276028,"BERGEN",1201,2016,42.5,86,43,43.7,43,41.2,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",24.1,26.08,12,38,1833,0,0.24,1,4.59187078689181,66.4,277391,12945,52,53,53,27.1,13335,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7204",979276028,"BERGEN",1201,2010,42.5,83,47,43.9,36,40.6,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",21,25.76,20,30,1681,0,0.4,1,4.53175210405509,70,256600,13057,NA,NA,NA,25.1,10773,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7205",979276028,"BERGEN",1201,2011,43,89,38,43.4,51,42.7,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",21.5,26.46,17,33,1725,0,0.34,1,4.77729938942978,70.4,260392,14137,NA,NA,NA,25.5,12183,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7206",979276028,"BERGEN",1201,2014,43,87,44,45.6,43,40.4,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",22.2,24.96,26,22,2004,0,0.541666666666667,1,5.24143948279315,70.4,271949,14278,NA,NA,NA,26.5,12527,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7207",979276028,"BERGEN",1201,2009,43,79,43,46.8,36,38.4,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",21.4,25.56,20,34,1755,0,0.37037037037037,1,3.71261785785235,71,252051,12620,NA,NA,NA,24.9,9646,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7208",979276028,"BERGEN",1201,2007,41.7,78,41,41.8,37,41.7,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",22,25.96,13,36,1742,0,0.26530612244898,1,NA,NA,244620,12144,NA,NA,NA,24.1,10372,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7209",979276028,"BERGEN",1201,2008,41.8,71,29,42.9,42,41.1,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",20.9,25.67,14,34,1803,0,0.291666666666667,1,3.60335495346305,72.2,247746,12061,NA,NA,NA,24.5,9199,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7210",979276028,"BERGEN",1201,2012,42.4,90,44,44.8,46,40.2,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",20.8,27.48,17,30,2175,0,0.361702127659574,1,5.12149891762898,70.3,263762,14448,NA,NA,NA,25.9,11652,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7211",979276028,"BERGEN",1201,2013,43.4,87,47,46.8,40,39.4,4,"I",12,"Hele landet","Hordaland","Skranevatnet skole",21.2,26.29,18,37,2056,0,0.327272727272727,1,5.28271969509623,70.3,267950,14801,NA,NA,NA,26.3,12224,1,"Sandslivegen 98 5254 SANDSLI",5.2835731,60.3004904
"7212",979446373,"TROMSØ",1902,2008,40.6,25,14,43.4,11,37.1,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",15.3,23.35,4,26,639,0,0.133333333333333,1,2.56595189880441,73.6,65286,3640,NA,NA,NA,23.6,3064,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7213",979446373,"TROMSØ",1902,2017,38.9,26,17,41.2,9,34.4,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",19.1,23.29,8,26,754,0,0.235294117647059,1,1.78201715468796,70.6,74541,4129,52,51,50,NA,3518,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7214",979446373,"TROMSØ",1902,2010,41.3,27,10,44.9,17,39.2,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",22.9,23.42,11,23,710,0,0.323529411764706,1,2.23609659497222,71.5,67305,3686,NA,NA,NA,24,3392,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7215",979446373,"TROMSØ",1902,2009,38.9,22,9,39.1,13,38.8,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",20.5,24.24,9,23,655,0,0.28125,1,2.40950415527916,72,66513,3447,NA,NA,NA,23.7,3203,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7216",979446373,"TROMSØ",1902,2012,44.2,41,20,46.6,21,41.8,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",17.1,23.79,12,23,789,0,0.342857142857143,1,2.35115963975452,71.5,69116,3920,NA,NA,NA,24.5,3176,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7217",979446373,"TROMSØ",1902,2007,40.1,30,13,43.2,17,37.8,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",19.4,23.24,6,27,659,0,0.181818181818182,1,NA,NA,64492,3696,NA,NA,NA,23.3,3434,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7218",979446373,"TROMSØ",1902,2013,40.4,26,15,40.9,11,39.7,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",18,23.72,11,23,716,0,0.323529411764706,1,2.37529077280951,71.9,70358,4055,NA,NA,NA,24.9,3311,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7219",979446373,"TROMSØ",1902,2011,39.9,27,14,39.6,13,40.3,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",19.4,23.84,12,20,684,0,0.375,1,2.14482274861059,71.8,68239,3786,NA,NA,NA,24.3,3448,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7220",979446373,"TROMSØ",1902,2016,42.2,25,11,46.9,14,38.5,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",19.4,23.41,9,26,856,0,0.257142857142857,1,1.79433051869723,70.2,73480,4182,50,47,53,25.6,3620,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7221",979446373,"TROMSØ",1902,2015,39.1,28,9,44.3,19,36.6,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",15.6,23.33,10,25,1014,0,0.285714285714286,1,2.07794866545538,70.1,72681,4058,49,51,50,25.5,3806,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7222",979446373,"TROMSØ",1902,2014,41.3,26,12,46.1,14,37.1,4,"I",19,"Hele landet","Troms Romsa","Storelva skole",18.9,23.94,12,24,1054,0,0.333333333333333,1,2.45518516616159,71.1,71590,4094,NA,NA,NA,25.3,3474,1,"Nedre Storvollen 5 9104 KVALØYA",18.8007317,69.6847585
"7223",979668066,"LØTEN",415,2012,46.8,17,11,47,6,46.6,4,"I",4,"Hele landet","Hedmark","Hedemarken Friskole",15.2,18.33,5,19,493,43,0.208333333333333,0.919776119402985,5.66580385389704,65,7477,442,NA,NA,NA,16.1,435,0,"Løkjavegen 75 2345 ÅDALSBRUK",11.3038486,60.8004237
"7224",979668066,"LØTEN",415,2007,43.5,16,8,45.1,8,41.9,4,"I",4,"Hele landet","Hedmark","Hedemarken Friskole",15,15.5,8,14,493,0,0.363636363636364,1,NA,NA,7292,381,NA,NA,NA,14.2,402,0,"Løkjavegen 75 2345 ÅDALSBRUK",11.3038486,60.8004237
"7225",979668066,"LØTEN",415,2010,45.1,17,9,48,8,41.7,4,"I",4,"Hele landet","Hedmark","Hedemarken Friskole",17.2,17.1,5,19,474,54,0.208333333333333,0.897727272727273,6.49882903981265,65.8,7272,454,NA,NA,NA,15.4,358,0,"Løkjavegen 75 2345 ÅDALSBRUK",11.3038486,60.8004237
"7226",979668066,"LØTEN",415,2017,45.3,18,7,44.3,11,45.9,4,"I",4,"Hele landet","Hedmark","Hedemarken Friskole",16,16.5,3,23,421,102,0.115384615384615,0.804971319311663,5.52200172562554,64,7633,407,53,55,53,NA,412,0,"Løkjavegen 75 2345 ÅDALSBRUK",11.3038486,60.8004237
"7227",979668066,"LØTEN",415,2013,46.3,18,9,49.2,9,43.3,4,"I",4,"Hele landet","Hedmark","Hedemarken Friskole",13.7,17.33,5,18,547,24,0.217391304347826,0.957968476357268,5.6378132118451,64.9,7479,414,NA,NA,NA,16.4,337,0,"Løkjavegen 75 2345 ÅDALSBRUK",11.3038486,60.8004237
"7228",979668066,"LØTEN",415,2009,44,18,9,46.5,9,41.4,4,"I",4,"Hele landet","Hedmark","Hedemarken Friskole",16.3,16.4,5,17,496,7,0.227272727272727,0.986083499005964,7.0409982174688,66.4,7255,352,NA,NA,NA,14.8,317,0,"Løkjavegen 75 2345 ÅDALSBRUK",11.3038486,60.8004237
"7229",979797699,"SKEDSMO",231,2015,42.2,158,66,45.5,92,39.8,4,"I",2,"Hele landet","Akershus","Tæruddalen skole",19.9,28.24,17,27,3725,0,0.386363636363636,1,0.624353621634045,67,51725,4649,52,52,53,22.2,4117,1,"Tæruddalen 10 2020 SKEDSMOKORSET",11.0177565,60.0129509
"7230",979797699,"SKEDSMO",231,2016,43.1,166,95,45,71,40.7,4,"I",2,"Hele landet","Akershus","Tæruddalen skole",20.1,26.83,17,27,3725,0,0.386363636363636,1,0.55912353607858,66.8,52522,4583,49,50,52,22.6,3981,1,"Tæruddalen 10 2020 SKEDSMOKORSET",11.0177565,60.0129509
"7231",979797699,"SKEDSMO",231,2017,43.3,147,69,45.4,78,41.4,4,"I",2,"Hele landet","Akershus","Tæruddalen skole",18.2,26.94,18,27,3658,100,0.4,0.973390101117616,0.634699343287963,67.6,53276,5009,52,52,54,NA,4282,1,"Tæruddalen 10 2020 SKEDSMOKORSET",11.0177565,60.0129509
