"Orgnr","time","komnr","Adresse","lon","lat","Navn","kommune","fylke","folkemengde","innflytting","utflytting","netto_flytting","totsyss","pros_prim","pros_und","utdanning_kort","utdanning_lang","utdanning_komb","arbeidsledige","sykemld","nettoutgiftgrsk","nettoutgiftgrskinnby","nettoutgiftgrsktot","frieinnt","areal","antallelevertot","grpoeng","eleverN","grpoeng_g","eleverN_g","grpoeng_j","eleverN_j","nasjpr_engelsk","usikkerhet_engelsk","eleverN_engelsk","fritatt_engelsk","ikke.deltatt_engelsk","nasjpr_lesing","usikkerhet_lesing","eleverN_lesing","fritatt_lesing","ikke.deltatt_lesing","nasjpr_regning","usikkerhet_regning","eleverN_regning","fritatt_regning","ikke.deltatt_regning","grpst1","grpst2","grpstgammel","oppfyller","oppfyllerikke","spesialunder","andel_menn","andel_kvinner"
974626896,2013,1903,"Trondenesveien 75 9404 HARSTAD",16.5426253,68.8138342,"Hagebyen skole","Harstad - Hárstták (Utgått)","Troms",24291,961,1095,NA,12351,5.44085499149866,7.15731519715003,22.9,6,28.9,284,6.1,NA,NA,NA,1167840,445.188610100624,NA,38,98,34.9,49,41.1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.92,17.2,24.64,2514,58,0,48.48,51.52
974626896,2014,1903,"Trondenesveien 75 9404 HARSTAD",16.5426253,68.8138342,"Hagebyen skole","Harstad - Hárstták (Utgått)","Troms",24441,965,1000,NA,12478,5.0488860394294,7.33290591440936,23.3,6.6,29.9,285,5.9,NA,NA,NA,1196707,445.188610100624,NA,39.5,73,38.1,49,42.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.56,16.9,23.9,2187,0,0,45.16,54.84
974626896,2015,1903,"Trondenesveien 75 9404 HARSTAD",16.5426253,68.8138342,"Hagebyen skole","Harstad - Hárstták (Utgått)","Troms",24676,863,1086,NA,12194,4.35460062325734,7.69230769230769,23.5,6.9,30.4,289,5.6,18.5,9642,238107,1229288,445.188610100624,2821,41,95,38.7,41,42.9,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.86,15,23.9,2468,9,0,41.94,58.06
974626896,2016,1903,"Trondenesveien 75 9404 HARSTAD",16.5426253,68.8138342,"Hagebyen skole","Harstad - Hárstták (Utgått)","Troms",24695,943,1043,NA,12221,4.12404876851322,7.67531298584404,23.9,7.1,31,294,5.4,19.3,10193,253253,1305473,445.188610100624,2856,40.7,62,37.5,29,43.5,33,52,2.1,73,NA,NA,52,1.8,73,NA,NA,51,2.2,73,NA,NA,12.92,15.1,25.22,2214,127,0,44.12,55.88
974626896,2017,1903,"Trondenesveien 75 9404 HARSTAD",16.5426253,68.8138342,"Hagebyen skole","Harstad - Hárstták (Utgått)","Troms",24845,963,1098,NA,12302,4.15379613071045,7.68167777597139,24.2,7.5,31.7,212,5.3,18.2,10291,255433,1352136,445.188610100624,2846,43.3,70,42.2,36,44.5,34,54,1.9,79,NA,NA,53,2.2,79,NA,NA,54,2,79,NA,NA,13.26,16.3,27.67,2224,278,0,40,60
974626896,2018,1903,"Trondenesveien 75 9404 HARSTAD",16.5426253,68.8138342,"Hagebyen skole","Harstad - Hárstták (Utgått)","Troms",24820,929,1072,NA,12399,4.03258327284458,7.75869021695298,24.7,7.7,32.4,274,5.3,17.8,10607,263342,1388915,445.188610100624,2857,41.4,74,38.7,43,45.2,31,48,1.8,85,NA,NA,47,1.8,86,NA,NA,47,1.8,84,NA,NA,12.98,14.9,26.78,2439,35,0,42.42,57.58
974626950,2010,1903," 9420 LUNDENES",16.567398,68.879097,"Øyriket oppvekstsenter","Harstad - Hárstták (Utgått)","Troms",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.188610100624,NA,41.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,10.1,15.75,314,90,57,36.36,63.64
974626950,2011,1903," 9420 LUNDENES",16.567398,68.879097,"Øyriket oppvekstsenter","Harstad - Hárstták (Utgått)","Troms",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.188610100624,NA,36.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66,10.7,13,298,46,62,41.67,58.33
974626950,2014,1903," 9420 LUNDENES",16.567398,68.879097,"Øyriket oppvekstsenter","Harstad - Hárstták (Utgått)","Troms",24441,965,1000,NA,12478,5.0488860394294,7.33290591440936,23.3,6.6,29.9,285,5.9,NA,NA,NA,1196707,445.188610100624,NA,44.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17,7.9,12.25,303,0,56,40,60
974627787,2008,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",46049,1610,1779,NA,26534,1.14193110725861,8.76611140423607,23.9,6.1,30,478,6,NA,NA,NA,1327344,1394.58886027871,NA,41.6,44,39.6,22,43.6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.76,16.1,20.05,1238,0,149,28.21,71.79
974627787,2009,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",46495,1745,1640,105,26116,1.12191759840711,8.80303262367897,24.1,6.3,30.4,490,5.8,NA,NA,NA,1457303,1394.58886027871,NA,42.9,35,41.8,14,43.7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37,15.1,19.45,1269,0,101,28.57,71.43
974627787,2010,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",NA,1737,1771,NA,26403,1.07184789607242,8.99140249214105,24.4,6.7,31.1,616,5.1,NA,NA,NA,1576230,1394.58886027871,NA,41.4,39,40.1,22,43.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,16.1,19.8,1175,13,100,26.83,73.17
974627787,2011,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",47847,1803,1854,NA,27050,0.865064695009242,9.02402957486137,25,6.9,31.9,492,5.7,NA,NA,NA,1975405,1394.58886027871,NA,42.6,49,41,26,44.3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.72,18.2,20.2,1177,0,143,26.32,73.68
974627787,2012,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",48422,1756,1832,NA,27158,0.957360630385154,8.82981073716769,25.2,7.4,32.6,570,5.1,NA,NA,NA,2128712,1394.58886027871,NA,40.9,45,40.7,30,41.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.98,17.2,20.25,1208,0,181,27.5,72.5
974627787,2013,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",49203,1667,1888,NA,27670,0.928803758583303,8.81098662811709,25.4,7.7,33.1,596,5.3,NA,NA,NA,2234886,1394.58886027871,NA,44.9,41,45.9,25,43.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.18,16.6,20.35,1097,0,184,24.32,75.68
974627787,2014,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",49731,1726,1966,NA,27850,0.96588868940754,8.89407540394973,25.5,8.3,33.8,556,5.2,NA,NA,NA,2313648,1394.58886027871,NA,44,39,41.7,18,45.9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84,16.3,21.05,1158,0,263,24.32,75.68
974627787,2015,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",50185,1806,2000,NA,27264,0.938967136150235,8.64509976525822,25.9,8.6,34.5,597,4.8,19.3,9531,481192,2384923,1394.58886027871,6044,42.2,32,41,15,43.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.32,15.9,21.68,1082,78,266,21.62,78.38
974627787,2016,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",50488,1815,1887,NA,27980,0.889921372408863,8.73838456040029,26.1,9.2,35.3,488,5.1,18.9,10027,511595,2537897,1394.58886027871,6036,45.2,29,42.9,12,46.8,17,52,3.2,34,NA,NA,54,3.1,34,NA,NA,55,3.4,34,NA,NA,12.7,15,20.81,1203,9,316,25,75
974627787,2017,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",51022,1968,1921,47,28458,0.95228055379858,8.99922693091574,26.4,9.5,35.9,396,5.1,18.5,10441,538299,2631238,1394.58886027871,6069,44.7,41,43.9,16,45.1,25,50,2.5,34,NA,NA,50,2.9,34,NA,NA,48,3.1,34,NA,NA,12.86,16.2,21.95,1310,39,267,21.74,78.26
974627787,2018,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",51558,1918,1906,12,28679,0.96586352383277,9.15303880888455,26.8,9.9,36.7,404,5,18.7,10995,572017,2741123,1394.58886027871,6094,43.4,35,43.4,18,43.5,17,49,2.9,36,23.4,NA,50,2.6,35,23.4,NA,49,2.7,41,12.8,NA,12.67,15.4,21.5,1279,0,297,22.22,77.78
974627787,2019,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",52024,1892,1956,NA,28970,0.907835692095271,9.26130479806697,27.2,10.4,37.6,415,5.2,18.4,11279,590559,2872232,1394.58886027871,6064,44.4,45,42.4,24,46.6,21,51,2.7,41,NA,NA,50,2.2,40,NA,NA,50,2.4,41,NA,NA,13.92,16.5,21.36,1290,22,185,24.44,75.56
974627787,2020,1804,"Amtmann Worsøes gate 30 8012 BODØ",14.4191414,67.2962604,"Rønvik skole","Bodø","Nordland",52357,1856,2086,NA,28589,0.97589982160971,9.43369827556053,27.4,10.7,38.1,733,5.5,17.3,10955,575790,2962619,1394.58886027871,6056,45.1,38,43.9,21,46.6,17,50,3,44,NA,NA,49,2.9,43,NA,NA,51,3.1,41,NA,NA,13.58,17.2,21.67,1358,0,274,23.81,76.19
974627817,2011,1804,"Gamle Riksvei 45 8070 BODØ",14.42673,67.2740589,"Alberthaugen skole","Bodø","Nordland",47847,1803,1854,NA,27050,0.865064695009242,9.02402957486137,25,6.9,31.9,492,5.7,NA,NA,NA,1975405,1394.58886027871,NA,34.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,3.9,13,417,0,0,66.67,33.33
974627817,2018,1804,"Gamle Riksvei 45 8070 BODØ",14.42673,67.2740589,"Alberthaugen skole","Bodø","Nordland",51558,1918,1906,12,28679,0.96586352383277,9.15303880888455,26.8,9.9,36.7,404,5,18.7,10995,572017,2741123,1394.58886027871,6094,31.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,3.7,17,657,0,0,50,50
974627817,2020,1804,"Gamle Riksvei 45 8070 BODØ",14.42673,67.2740589,"Alberthaugen skole","Bodø","Nordland",52357,1856,2086,NA,28589,0.97589982160971,9.43369827556053,27.4,10.7,38.1,733,5.5,17.3,10955,575790,2962619,1394.58886027871,6056,30.6,6,30.6,6,NA,9999,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,2.46,2.4,10,600,0,10,50,50
974627884,2008,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",46049,1610,1779,NA,26534,1.14193110725861,8.76611140423607,23.9,6.1,30,478,6,NA,NA,NA,1327344,1394.58886027871,NA,42.3,59,41.6,34,43.3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.45,18,22.05,1526,92,77,24.32,75.68
974627884,2009,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",46495,1745,1640,105,26116,1.12191759840711,8.80303262367897,24.1,6.3,30.4,490,5.8,NA,NA,NA,1457303,1394.58886027871,NA,42,67,41.7,36,42.3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.89,18,23.61,1501,0,52,22.86,77.14
974627884,2010,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",NA,1737,1771,NA,26403,1.07184789607242,8.99140249214105,24.4,6.7,31.1,616,5.1,NA,NA,NA,1576230,1394.58886027871,NA,42.3,68,40.8,37,44.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.81,18.9,24,1114,0,58,21.88,78.13
974627884,2011,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",47847,1803,1854,NA,27050,0.865064695009242,9.02402957486137,25,6.9,31.9,492,5.7,NA,NA,NA,1975405,1394.58886027871,NA,42.7,52,40.6,27,45,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.19,16.1,20.76,1208,0,146,19.35,80.65
974627884,2012,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",48422,1756,1832,NA,27158,0.957360630385154,8.82981073716769,25.2,7.4,32.6,570,5.1,NA,NA,NA,2128712,1394.58886027871,NA,42.1,57,38,25,45.4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71,16.6,20.44,1161,0,177,18.75,81.25
974627884,2013,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",49203,1667,1888,NA,27670,0.928803758583303,8.81098662811709,25.4,7.7,33.1,596,5.3,NA,NA,NA,2234886,1394.58886027871,NA,44.4,35,39.7,18,49.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,16.3,18.24,1020,0,108,19.23,80.77
974627884,2014,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",49731,1726,1966,NA,27850,0.96588868940754,8.89407540394973,25.5,8.3,33.8,556,5.2,NA,NA,NA,2313648,1394.58886027871,NA,44.6,42,42.1,22,47.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.27,18.4,19.5,915,0,94,15.38,84.62
974627884,2015,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",50185,1806,2000,NA,27264,0.938967136150235,8.64509976525822,25.9,8.6,34.5,597,4.8,19.3,9531,481192,2384923,1394.58886027871,6044,41.6,32,36.9,15,45.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.53,18.1,21.36,998,0,156,22.22,77.78
974627884,2016,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",50488,1815,1887,NA,27980,0.889921372408863,8.73838456040029,26.1,9.2,35.3,488,5.1,18.9,10027,511595,2537897,1394.58886027871,6036,44.7,43,42.5,22,47.1,21,55,3.4,33,NA,NA,51,3.8,34,0,5.6,53,3.3,36,0,0,14.02,16.1,18.47,968,0,159,17.86,82.14
974627884,2017,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",51022,1968,1921,47,28458,0.95228055379858,8.99922693091574,26.4,9.5,35.9,396,5.1,18.5,10441,538299,2631238,1394.58886027871,6069,43.5,36,38.6,12,45.9,24,54,3.1,34,0,0,52,2.9,34,0,0,52,2.9,34,0,0,12.54,14.3,18.38,1018,0,104,21.88,78.13
974627884,2018,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",51558,1918,1906,12,28679,0.96586352383277,9.15303880888455,26.8,9.9,36.7,404,5,18.7,10995,572017,2741123,1394.58886027871,6094,44.7,32,44.5,21,45.3,11,51,3.1,28,0,NA,43,2.2,30,0,6.3,51,3.2,29,0,NA,13.04,14.7,18.69,1002,0,79,25.81,74.19
974627884,2019,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",52024,1892,1956,NA,28970,0.907835692095271,9.26130479806697,27.2,10.4,37.6,415,5.2,18.4,11279,590559,2872232,1394.58886027871,6064,43.9,30,39.8,19,51.1,11,51,3.1,39,NA,NA,49,2.6,38,NA,NA,50,2.7,39,NA,NA,12.66,14.5,19.63,1034,0,131,30,70
974627884,2020,1804,"Nonshaugen 87 8015 BODØ",14.4471319,67.3103128,"Løpsmark skole","Bodø","Nordland",52357,1856,2086,NA,28589,0.97589982160971,9.43369827556053,27.4,10.7,38.1,733,5.5,17.3,10955,575790,2962619,1394.58886027871,6056,42,38,37.6,23,48.8,15,48,3.8,28,NA,NA,49,2.8,28,NA,NA,50,3.4,27,NA,NA,13.37,15.3,19.81,1131,0,123,25,75
974627892,2007,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",45575,1732,1762,NA,NA,NA,NA,23.5,6,29.5,453,5.5,NA,NA,NA,1259933,1394.58886027871,NA,36.8,18,37,8,36.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,11.6,19.57,561,0,19,25,75
974627892,2008,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",46049,1610,1779,NA,26534,1.14193110725861,8.76611140423607,23.9,6.1,30,478,6,NA,NA,NA,1327344,1394.58886027871,NA,40.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23,12.1,18.29,437,0,58,35.71,64.29
974627892,2009,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",46495,1745,1640,105,26116,1.12191759840711,8.80303262367897,24.1,6.3,30.4,490,5.8,NA,NA,NA,1457303,1394.58886027871,NA,35.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.86,12.4,16.5,346,68,19,42.86,57.14
974627892,2010,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",NA,1737,1771,NA,26403,1.07184789607242,8.99140249214105,24.4,6.7,31.1,616,5.1,NA,NA,NA,1576230,1394.58886027871,NA,34,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,13,16.63,381,0,69,60,40
974627892,2011,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",47847,1803,1854,NA,27050,0.865064695009242,9.02402957486137,25,6.9,31.9,492,5.7,NA,NA,NA,1975405,1394.58886027871,NA,31.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34,15.6,16.44,413,0,42,42.86,57.14
974627892,2012,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",48422,1756,1832,NA,27158,0.957360630385154,8.82981073716769,25.2,7.4,32.6,570,5.1,NA,NA,NA,2128712,1394.58886027871,NA,34.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43,15,16.33,443,12,36,26.67,73.33
974627892,2013,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",49203,1667,1888,NA,27670,0.928803758583303,8.81098662811709,25.4,7.7,33.1,596,5.3,NA,NA,NA,2234886,1394.58886027871,NA,35.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,13.6,17.88,342,6,31,27.78,72.22
974627892,2014,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",49731,1726,1966,NA,27850,0.96588868940754,8.89407540394973,25.5,8.3,33.8,556,5.2,NA,NA,NA,2313648,1394.58886027871,NA,41,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.72,16,18,371,0,33,30.77,69.23
974627892,2015,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",50185,1806,2000,NA,27264,0.938967136150235,8.64509976525822,25.9,8.6,34.5,597,4.8,19.3,9531,481192,2384923,1394.58886027871,6044,38.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87,15.2,16.56,495,0,113,26.67,73.33
974627892,2016,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",50488,1815,1887,NA,27980,0.889921372408863,8.73838456040029,26.1,9.2,35.3,488,5.1,18.9,10027,511595,2537897,1394.58886027871,6036,39.5,15,NA,NA,NA,NA,46,3.8,14,0,0,47,4.7,14,0,0,48,3.9,14,0,0,11.57,13.7,16.44,374,104,123,23.53,76.47
974627892,2017,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",51022,1968,1921,47,28458,0.95228055379858,8.99922693091574,26.4,9.5,35.9,396,5.1,18.5,10441,538299,2631238,1394.58886027871,6069,41.1,16,38.9,8,43.3,8,50,3.2,14,0,22.2,53,4.3,13,0,27.8,50,3.3,17,0,5.6,11.07,12.9,18.13,474,0,111,27.78,72.22
974627892,2018,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",51558,1918,1906,12,28679,0.96586352383277,9.15303880888455,26.8,9.9,36.7,404,5,18.7,10995,572017,2741123,1394.58886027871,6094,40.4,19,37.2,9,43.3,10,42,6.7,11,0,NA,47,5.4,12,0,7.7,44,4.8,13,0,0,11.51,14.7,15.89,552,0,185,31.58,68.42
974627892,2019,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",52024,1892,1956,NA,28970,0.907835692095271,9.26130479806697,27.2,10.4,37.6,415,5.2,18.4,11279,590559,2872232,1394.58886027871,6064,38.2,11,NA,NA,NA,NA,47,4.9,15,22.7,9.1,43,3.3,18,NA,NA,47,3.1,13,36.4,4.5,9.97,11.2,17.86,560,30,119,38.89,61.11
974627892,2020,1804,"Knaplund 8056 SALTSTRAUMEN",14.621261,67.2354622,"Saltstraumen skole","Bodø","Nordland",52357,1856,2086,NA,28589,0.97589982160971,9.43369827556053,27.4,10.7,38.1,733,5.5,17.3,10955,575790,2962619,1394.58886027871,6056,39.3,16,41.3,9,36.9,7,50,3.9,12,NA,NA,55,4.5,12,NA,NA,57,3.6,13,NA,NA,11.05,12.6,18.14,504,13,62,27.78,72.22
974627906,2007,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",45575,1732,1762,NA,NA,NA,NA,23.5,6,29.5,453,5.5,NA,NA,NA,1259933,1394.58886027871,NA,42.7,130,42,75,43.7,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78,17.7,25.47,3051,105,0,41.46,58.54
974627906,2008,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",46049,1610,1779,NA,26534,1.14193110725861,8.76611140423607,23.9,6.1,30,478,6,NA,NA,NA,1327344,1394.58886027871,NA,42.3,125,40.6,80,45.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.35,16.9,26.2,3399,328,0,42.86,57.14
974627906,2009,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",46495,1745,1640,105,26116,1.12191759840711,8.80303262367897,24.1,6.3,30.4,490,5.8,NA,NA,NA,1457303,1394.58886027871,NA,42.3,120,41.6,66,43.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.84,17.4,27.5,3422,95,0,39.02,60.98
974627906,2010,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",NA,1737,1771,NA,26403,1.07184789607242,8.99140249214105,24.4,6.7,31.1,616,5.1,NA,NA,NA,1576230,1394.58886027871,NA,42.7,142,40.6,73,45,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.51,17.3,27.29,3172,47,0,38.1,61.9
974627906,2011,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",47847,1803,1854,NA,27050,0.865064695009242,9.02402957486137,25,6.9,31.9,492,5.7,NA,NA,NA,1975405,1394.58886027871,NA,43.5,114,40.4,53,46.1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.81,16.9,26.92,2999,81,0,39.02,60.98
974627906,2012,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",48422,1756,1832,NA,27158,0.957360630385154,8.82981073716769,25.2,7.4,32.6,570,5.1,NA,NA,NA,2128712,1394.58886027871,NA,42.6,123,40,60,45.1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.05,16.2,25.15,3052,0,0,37.14,62.86
974627906,2013,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",49203,1667,1888,NA,27670,0.928803758583303,8.81098662811709,25.4,7.7,33.1,596,5.3,NA,NA,NA,2234886,1394.58886027871,NA,45,106,44.1,60,46.2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.56,19.3,26,2492,0,0,35.48,64.52
974627906,2014,1804,"Alstadveien 19 8079 BODØ",14.4867877,67.2750694,"Alstad ungdomsskole","Bodø","Nordland",49731,1726,1966,NA,27850,0.96588868940754,8.89407540394973,25.5,8.3,33.8,556,5.2,NA,NA,NA,2313648,1394.58886027871,NA,43.3,88,41,41,45.3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.01,19.3,28.18,2428,152,0,35.48,64.52
